=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Year: 2020,2019,2018"
"Species Name: OPILIO TANNER CRAB"
=========================================================================
"Year","Trip Join","Haul Join","NMFS Area","Gear","Gear Description","Performance","Performance Description","Official Total Catch (mt)","Vessel","Vessel Length (ft)","IFQ Flag","Duration (Min)","Bottom Depth (Fathoms)","Fishing Depth (Fathoms)","Lat DD Start","Lon DD Start","Lat DD End","Lon DD End","T Table","Cruise","Permit","Haul Seq","Haul","Haul Date","Sample Type","% Retained","Date of Entry","Species Code","Species Name","Sex","Sample Size","Sample Number","Sample Weight (kg)","Extrapolated Number","Extrapolated Weight (kg)","Received from NORPAC","Loaded to Repository"
2020,'24020003835000000009','24020003835000000165',521,1,NON PELAGIC,1,NO PROBLEM,44.84,A276,230,N,210,52,52,57.44667,-171.42667,57.615,-171.445,ATL,24020,3835,165,4002,10-MAR-20,B,0,10-MAR-20,5,"OPILIO TANNER CRAB",M,453,2,,198,38.57,13-JUL-20,15-JUL-20
2020,'24020003835000000009','24020003835000000168',521,1,NON PELAGIC,1,NO PROBLEM,14.87,A276,230,N,313.2,52,52,57.69667,-171.41833,57.61667,-171.35833,ATL,24020,3835,168,153,11-MAR-20,B,0,11-MAR-20,5,"OPILIO TANNER CRAB",M,340,2,.59,90,15.31,13-JUL-20,15-JUL-20
2020,'24116004450000000005','24116004450000000094',521,8,LONGLINER,1,NO PROBLEM,19.93,A553,135,N,918,75,,56.20333,-170.91833,56.20333,-170.91833,ATL,24116,4450,94,130,24-MAR-20,B,0,24-MAR-20,5,"OPILIO TANNER CRAB",M,5688,2,.65,2,.65,13-JUL-20,15-JUL-20
2020,'24003003819000000003','24003003819000000025',513,1,NON PELAGIC,1,NO PROBLEM,19.4,A117,221,N,241.2,38,38,57.13333,-166.88333,57.11667,-166.4,ATL,24003,3819,25,25,30-JAN-20,B,0,30-JAN-20,5,"OPILIO TANNER CRAB",M,227,1,.54,86,17.12,13-JUL-20,15-JUL-20
2020,'24116004450000000005','24116004450000000118',521,8,LONGLINER,1,NO PROBLEM,8.97,A553,135,N,1048.2,75,,56.39833,-171.31167,56.39833,-171.31167,ATL,24116,4450,118,154,03-APR-20,B,0,03-APR-20,5,"OPILIO TANNER CRAB",M,3262,1,.34,4,1.29,13-JUL-20,15-JUL-20
2020,'24116004450000000002','24116004450000000047',513,8,LONGLINER,1,NO PROBLEM,21.12,A553,135,N,1372.2,52,,56.785,-167.61667,56.68167,-167.685,ATL,24116,4450,47,83,23-FEB-20,B,0,23-FEB-20,5,"OPILIO TANNER CRAB",M,4212,4,1.84,11,4.84,13-JUL-20,15-JUL-20
2020,'24033003694000000007','24033003694000000107',521,1,NON PELAGIC,1,NO PROBLEM,18.92,A103,186,N,133.8,45,45,57.615,-171.21167,57.48333,-171.21333,ATL,24033,3694,107,107,04-MAR-20,B,0,04-MAR-20,5,"OPILIO TANNER CRAB",M,209,7,164.94,627,180.88,13-JUL-20,15-JUL-20
2020,'24033003694000000008','24033003694000000122',521,1,NON PELAGIC,1,NO PROBLEM,32.96,A103,186,N,142.2,52,52,57.36667,-171.26667,57.48667,-171.37,ATL,24033,3694,122,122,11-MAR-20,B,0,11-MAR-20,5,"OPILIO TANNER CRAB",M,278,2,263.85,236,45.93,13-JUL-20,15-JUL-20
2020,'24116004450000000005','24116004450000000127',521,8,LONGLINER,1,NO PROBLEM,37.73,A553,135,N,2226,69,,59.46667,-175.09,59.46667,-175.09,ATL,24116,4450,127,163,10-APR-20,B,,10-APR-20,5,"OPILIO TANNER CRAB",M,7424,1,.34,1,.34,13-JUL-20,15-JUL-20
2020,'23926033989000000002','23926033989000000036',521,8,LONGLINER,1,NO PROBLEM,14.94,77788,191,N,1561.2,47,,59.04,-171.46667,59.04,-172.23333,ATL,23926,33989,36,10,12-JAN-20,B,0,12-JAN-20,5,"OPILIO TANNER CRAB",F,10890,0,.03,0,.03,13-JUL-20,15-JUL-20
2020,'23979033932000000002','23979033932000000008',509,6,POT OR TRAP,1,NO PROBLEM,10.27,77747,58,N,1438.2,48,,54.93556,-164.95806,54.91861,-164.94028,ATL,23979,33932,8,8,17-JAN-20,T,0,17-JAN-20,5,"OPILIO TANNER CRAB",M,33,46,6.86,146,21.83,13-JUL-20,15-JUL-20
2020,'23979033932000000002','23979033932000000009',509,6,POT OR TRAP,1,NO PROBLEM,9.9,77747,58,N,1386,48,,54.93667,-164.96167,54.90194,-164.95333,ATL,23979,33932,9,9,18-JAN-20,T,0,18-JAN-20,5,"OPILIO TANNER CRAB",M,33,1,.13,3,.4,13-JUL-20,15-JUL-20
2020,'23953033470000000002','23953033470000000041',521,8,LONGLINER,1,NO PROBLEM,67.46,A716,119,N,1422,76,,57.655,-173.33667,57.66667,-173.30333,ATL,23953,33470,41,112,01-APR-20,B,,01-APR-20,5,"OPILIO TANNER CRAB",M,12727,3,.93,3,.93,13-JUL-20,15-JUL-20
2020,'24132005822000000001','24132005822000000015',521,1,NON PELAGIC,1,NO PROBLEM,21.69,A639,120,N,240,53,53,57.41667,-171.28333,57.21667,-171.35,ATL,24132,5822,15,148,19-MAR-20,B,0,19-MAR-20,5,"OPILIO TANNER CRAB",M,327,1,162.39,66,9.21,13-JUL-20,15-JUL-20
2020,'24129002110000000010','24129002110000000307',524,1,NON PELAGIC,1,NO PROBLEM,2.03,A077,158,N,120,45,45,57.95,-170.81667,58.01667,-170.73333,ATL,24129,2110,307,391,20-MAY-20,B,0,20-MAY-20,5,"OPILIO TANNER CRAB",M,194,3,125.94,30,6.51,13-JUL-20,15-JUL-20
2020,'24129002110000000010','24129002110000000310',521,1,NON PELAGIC,1,NO PROBLEM,1.64,A077,158,N,91.2,56,56,58.13333,-172.16667,58.11667,-172.31667,ATL,24129,2110,310,394,20-MAY-20,B,0,20-MAY-20,5,"OPILIO TANNER CRAB",F,173,20,22.3,197,9.57,13-JUL-20,15-JUL-20
2020,'24129002110000000010','24129002110000000310',521,1,NON PELAGIC,1,NO PROBLEM,1.64,A077,158,N,91.2,56,56,58.13333,-172.16667,58.11667,-172.31667,ATL,24129,2110,310,394,20-MAY-20,B,0,20-MAY-20,5,"OPILIO TANNER CRAB",M,173,16,22.3,159,28.8,13-JUL-20,15-JUL-20
2020,'24129002110000000010','24129002110000000312',521,1,NON PELAGIC,1,NO PROBLEM,9.42,A077,158,N,229.8,58,58,58.1,-172.66667,58.03333,-173,ATL,24129,2110,312,396,20-MAY-20,B,0,20-MAY-20,5,"OPILIO TANNER CRAB",F,169,7,35.09,555,31.63,13-JUL-20,15-JUL-20
2020,'24129002110000000003','24129002110000000072',521,1,NON PELAGIC,1,NO PROBLEM,3.59,A077,158,N,60,50,50,57.96667,-171.28333,57.96667,-171.28333,ATL,24129,2110,72,157,11-MAR-20,B,0,11-MAR-20,5,"OPILIO TANNER CRAB",M,73,14,,697,142.32,13-JUL-20,15-JUL-20
2020,'24115034969000000005','24115034969000000228',509,1,NON PELAGIC,1,NO PROBLEM,16.86,78724,262,N,207,35,35,57.05833,-164.59167,57.015,-164.59,ATL,24115,34969,228,187,17-APR-20,B,0,17-APR-20,5,"OPILIO TANNER CRAB",M,212,1,3.94,80,3.18,13-JUL-20,15-JUL-20
2020,'24115034969000000003','24115034969000000125',513,1,NON PELAGIC,1,NO PROBLEM,58.39,78724,262,N,259.2,38,38,57.30333,-167.16167,57.16333,-166.82,ATL,24115,34969,125,100,19-MAR-20,B,0,19-MAR-20,5,"OPILIO TANNER CRAB",M,742,1,175.54,78,10.19,13-JUL-20,15-JUL-20
2020,'24129002110000000008','24129002110000000209',514,1,NON PELAGIC,1,NO PROBLEM,5.09,A077,158,N,190.2,35,35,58.63333,-169.43333,58.48333,-169.7,ATL,24129,2110,209,294,25-APR-20,B,0,25-APR-20,5,"OPILIO TANNER CRAB",M,191,11,,346,46.28,13-JUL-20,15-JUL-20
2020,'24129002110000000004','24129002110000000081',513,1,NON PELAGIC,1,NO PROBLEM,31.23,A077,158,N,349.8,39,39,57.68333,-168.16667,57.38333,-168.41667,ATL,24129,2110,81,166,18-MAR-20,B,0,18-MAR-20,5,"OPILIO TANNER CRAB",M,491,1,,64,7.63,13-JUL-20,15-JUL-20
2020,'24129002110000000010','24129002110000000318',521,1,NON PELAGIC,1,NO PROBLEM,11.31,A077,158,N,250.2,57,57,58.18333,-172.55,58.41667,-172.45,ATL,24129,2110,318,402,22-MAY-20,B,0,22-MAY-20,5,"OPILIO TANNER CRAB",F,177,1,878.87,177,13.54,13-JUL-20,15-JUL-20
2020,'24129002110000000002','24129002110000000055',513,1,NON PELAGIC,1,NO PROBLEM,17.37,A077,158,N,192,39,39,57.31667,-168.2,57.28333,-168.48333,ATL,24129,2110,55,140,04-MAR-20,B,0,04-MAR-20,5,"OPILIO TANNER CRAB",M,282,2,86.51,122,47.75,13-JUL-20,15-JUL-20
2020,'24115034969000000005','24115034969000000210',509,1,NON PELAGIC,1,NO PROBLEM,18.36,78724,262,N,232.8,33,33,57.12333,-163.845,57.145,-164.20333,ATL,24115,34969,210,169,13-APR-20,B,0,13-APR-20,5,"OPILIO TANNER CRAB",M,307,1,.8,60,11.98,13-JUL-20,15-JUL-20
2020,'24115034969000000005','24115034969000000212',509,1,NON PELAGIC,2,CRAB POT IN HAUL,51.94,78724,262,N,202.2,34,34,57.15667,-164.13,57.16667,-164.44667,ATL,24115,34969,212,171,13-APR-20,B,0,13-APR-20,5,"OPILIO TANNER CRAB",M,579,1,3.13,90,16.15,13-JUL-20,15-JUL-20
2020,'24129002110000000008','24129002110000000218',524,1,NON PELAGIC,1,NO PROBLEM,26.84,A077,158,N,210,41,41,58,-170.45,58.11667,-170.61667,ATL,24129,2110,218,303,28-APR-20,B,0,28-APR-20,5,"OPILIO TANNER CRAB",F,338,2,,159,23.79,13-JUL-20,15-JUL-20
2020,'24129002110000000008','24129002110000000220',524,1,NON PELAGIC,1,NO PROBLEM,28.44,A077,158,N,223.2,42,42,58.1,-170.48333,58.06667,-170.68333,ATL,24129,2110,220,305,28-APR-20,B,0,28-APR-20,5,"OPILIO TANNER CRAB",F,335,4,.2,339,64.45,13-JUL-20,15-JUL-20
2020,'24129002110000000008','24129002110000000221',524,1,NON PELAGIC,1,NO PROBLEM,29.33,A077,158,N,214.2,41,41,58.08333,-170.66667,58.05,-170.41667,ATL,24129,2110,221,306,28-APR-20,B,0,28-APR-20,5,"OPILIO TANNER CRAB",F,354,1,.12,83,11.61,13-JUL-20,15-JUL-20
2020,'24129002110000000008','24129002110000000222',521,1,NON PELAGIC,1,NO PROBLEM,46.12,A077,158,N,313.8,41,41,58.05,-170.43333,57.95,-170.56667,ATL,24129,2110,222,307,28-APR-20,B,0,28-APR-20,5,"OPILIO TANNER CRAB",M,617,1,4.35,94,7.48,13-JUL-20,15-JUL-20
2020,'24129002110000000001','24129002110000000019',509,1,NON PELAGIC,1,NO PROBLEM,10.25,A077,158,N,210,40,40,56.78333,-164.75,56.76667,-164.85,ATL,24129,2110,19,104,22-FEB-20,B,0,22-FEB-20,5,"OPILIO TANNER CRAB",M,113,1,,91,37.32,13-JUL-20,15-JUL-20
2020,'24115034969000000004','24115034969000000147',513,1,NON PELAGIC,1,NO PROBLEM,32.78,78724,262,N,238.2,37,37,57.10167,-166.115,56.97333,-165.82333,ATL,24115,34969,147,122,27-MAR-20,B,0,27-MAR-20,5,"OPILIO TANNER CRAB",M,337,1,73.02,97,7.76,13-JUL-20,15-JUL-20
2020,'24115034969000000003','24115034969000000103',521,1,NON PELAGIC,1,NO PROBLEM,52.52,78724,262,N,249,50,50,57.17,-171.04167,57.31167,-171.39167,ATL,24115,34969,103,78,13-MAR-20,B,0,13-MAR-20,5,"OPILIO TANNER CRAB",M,441,4,763.59,493,147.82,13-JUL-20,15-JUL-20
2020,'24115034969000000003','24115034969000000107',521,1,NON PELAGIC,1,NO PROBLEM,35.2,78724,262,N,226.2,49,49,57.995,-171.40833,57.81,-171.28333,ATL,24115,34969,107,82,14-MAR-20,B,0,14-MAR-20,5,"OPILIO TANNER CRAB",M,229,2,22.14,308,70.74,13-JUL-20,15-JUL-20
2020,'24115034969000000003','24115034969000000108',521,1,NON PELAGIC,1,NO PROBLEM,72.67,78724,262,N,132,48,48,57.79333,-171.225,57.90833,-171.30167,ATL,24115,34969,108,83,14-MAR-20,B,0,14-MAR-20,5,"OPILIO TANNER CRAB",M,931,1,,78,24.97,13-JUL-20,15-JUL-20
2020,'24115034969000000003','24115034969000000114',521,1,NON PELAGIC,1,NO PROBLEM,50.62,78724,262,N,196.8,51,51,57.84833,-171.46667,58.02,-171.53,ATL,24115,34969,114,89,16-MAR-20,B,0,16-MAR-20,5,"OPILIO TANNER CRAB",M,458,26,,2909,898.49,13-JUL-20,15-JUL-20
2020,'24115034969000000003','24115034969000000115',521,1,NON PELAGIC,1,NO PROBLEM,91.17,78724,262,N,151.8,51,51,58.03667,-171.58667,57.89333,-171.51,ATL,24115,34969,115,90,16-MAR-20,B,0,16-MAR-20,5,"OPILIO TANNER CRAB",M,814,5,.41,567,188.25,13-JUL-20,15-JUL-20
2020,'24115034969000000001','24115034969000000021',513,1,NON PELAGIC,1,NO PROBLEM,54.26,78724,262,N,220.2,37,37,57.32667,-167.61333,57.3,-167.54167,ATL,24115,34969,21,21,16-FEB-20,B,0,16-FEB-20,5,"OPILIO TANNER CRAB",M,567,1,,96,19.13,13-JUL-20,15-JUL-20
2020,'24115034969000000002','24115034969000000067',521,1,NON PELAGIC,1,NO PROBLEM,24.49,78724,262,N,210,47,47,57.42833,-171.07333,57.61167,-171.06333,ATL,24115,34969,67,56,01-MAR-20,B,0,01-MAR-20,5,"OPILIO TANNER CRAB",M,349,3,,211,43.56,13-JUL-20,15-JUL-20
2020,'24115034969000000007','24115034969000000251',521,1,NON PELAGIC,1,NO PROBLEM,52,78724,262,N,172.8,39,39,57.96167,-170.42667,57.965,-170.74,ATL,24115,34969,251,210,29-APR-20,B,0,29-APR-20,5,"OPILIO TANNER CRAB",M,444,1,.5,469,39.84,13-JUL-20,15-JUL-20
2020,'24115034969000000007','24115034969000000259',514,1,NON PELAGIC,1,NO PROBLEM,21.14,78724,262,N,246,34,34,58.71,-169.76333,58.755,-169.28667,ATL,24115,34969,259,218,01-MAY-20,B,0,01-MAY-20,5,"OPILIO TANNER CRAB",M,353,26,,1556,238.23,13-JUL-20,15-JUL-20
2020,'24115034969000000007','24115034969000000261',524,1,NON PELAGIC,1,NO PROBLEM,40.73,78724,262,N,205.2,35,35,58.72167,-170.00167,58.70667,-170.37833,ATL,24115,34969,261,220,01-MAY-20,B,0,01-MAY-20,5,"OPILIO TANNER CRAB",M,452,59,,5670,936.54,13-JUL-20,15-JUL-20
2020,'24115034969000000007','24115034969000000262',514,1,NON PELAGIC,1,NO PROBLEM,65.1,78724,262,N,244.2,36,36,58.715,-170.30833,58.74333,-169.86333,ATL,24115,34969,262,221,01-MAY-20,B,0,01-MAY-20,5,"OPILIO TANNER CRAB",M,811,38,.12,3165,626.57,13-JUL-20,15-JUL-20
2020,'24115034969000000002','24115034969000000089',521,1,NON PELAGIC,1,NO PROBLEM,70.26,78724,262,N,154.2,48,48,57.74,-171.31667,57.635,-171.11,ATL,24115,34969,89,65,06-MAR-20,B,0,06-MAR-20,5,"OPILIO TANNER CRAB",M,868,2,,168,45.31,13-JUL-20,15-JUL-20
2020,'24115034969000000007','24115034969000000270',521,1,NON PELAGIC,1,NO PROBLEM,29.59,78724,262,N,285,190,190,59.485,-177.92667,59.46,-177.94167,ATL,24115,34969,270,229,04-MAY-20,B,0,04-MAY-20,5,"OPILIO TANNER CRAB",M,233,6,778.84,2471,369.48,13-JUL-20,15-JUL-20
2020,'24115034969000000001','24115034969000000047',513,1,NON PELAGIC,1,NO PROBLEM,34.82,78724,262,N,229.8,41,41,56.66167,-166.29667,56.70833,-166.615,ATL,24115,34969,47,47,22-FEB-20,B,0,22-FEB-20,5,"OPILIO TANNER CRAB",M,330,1,5.28,105,44.27,13-JUL-20,15-JUL-20
2020,'24129002110000000002','24129002110000000038',513,1,NON PELAGIC,1,NO PROBLEM,34.38,A077,158,N,280.2,39,39,57.41667,-168.48333,57.4,-168.08333,ATL,24129,2110,38,123,29-FEB-20,B,0,29-FEB-20,5,"OPILIO TANNER CRAB",M,341,1,,101,24.2,13-JUL-20,15-JUL-20
2020,'24129002110000000002','24129002110000000045',513,1,NON PELAGIC,1,NO PROBLEM,23.44,A077,158,N,246,38,38,57.5,-168.45,57.3,-168.43333,ATL,24129,2110,45,130,01-MAR-20,B,0,01-MAR-20,5,"OPILIO TANNER CRAB",M,365,2,98.77,128,25.59,13-JUL-20,15-JUL-20
2020,'24129002110000000002','24129002110000000046',513,1,NON PELAGIC,1,NO PROBLEM,19.3,A077,158,N,241.8,39,39,57.26667,-168.46667,57.3,-168.3,ATL,24129,2110,46,131,02-MAR-20,B,0,02-MAR-20,5,"OPILIO TANNER CRAB",M,258,2,129.14,149,66.2,13-JUL-20,15-JUL-20
2020,'24115034969000000004','24115034969000000149',513,1,NON PELAGIC,1,NO PROBLEM,70.5,78724,262,N,154.2,38,38,56.91167,-165.62833,56.91333,-165.63,ATL,24115,34969,149,124,27-MAR-20,B,0,27-MAR-20,5,"OPILIO TANNER CRAB",M,896,1,116.39,78,10.99,13-JUL-20,15-JUL-20
2020,'24041000661000000003','24041000661000000100',513,1,NON PELAGIC,1,NO PROBLEM,51.67,A001,201,N,285,39,39,56.915,-166.69333,56.75,-166.41333,ATL,24041,661,100,100,21-FEB-20,B,0,21-FEB-20,5,"OPILIO TANNER CRAB",M,588,1,448.92,87,47.05,13-JUL-20,15-JUL-20
2020,'24062000661000000001','24062000661000000039',509,1,NON PELAGIC,1,NO PROBLEM,15.7,A001,201,N,301.2,33,33,57.19,-163.54167,57.07,-163.895,ATL,24062,661,39,249,12-APR-20,B,0,12-APR-20,5,"OPILIO TANNER CRAB",F,250,1,23.97,63,8.78,13-JUL-20,15-JUL-20
2020,'24041000661000000006','24041000661000000184',513,1,NON PELAGIC,1,NO PROBLEM,38.61,A001,201,N,274.8,39,39,57.11833,-166.74167,57.10167,-166.65333,ATL,24041,661,184,184,21-MAR-20,B,0,21-MAR-20,5,"OPILIO TANNER CRAB",M,452,2,33.78,171,29.87,13-JUL-20,15-JUL-20
2020,'23981003407000000003','23981003407000000005',509,6,POT OR TRAP,1,NO PROBLEM,5.52,38923,107,N,1356,45,,55.5075,-163.82333,55.565,-163.57944,ATL,23981,3407,5,17,14-JAN-20,T,0,14-JAN-20,5,"OPILIO TANNER CRAB",M,32,6,3.3,29,16.95,13-JUL-20,15-JUL-20
2020,'24022005822000000006','24022005822000000057',513,1,NON PELAGIC,1,NO PROBLEM,11.48,A639,120,N,223.2,37,37,57.46667,-166.86667,57.45,-166.81667,ATL,24022,5822,57,57,12-FEB-20,B,0,12-FEB-20,5,"OPILIO TANNER CRAB",M,207,1,,55,13.28,13-JUL-20,15-JUL-20
2020,'24022005822000000006','24022005822000000060',513,1,NON PELAGIC,1,NO PROBLEM,17.02,A639,120,N,240,39,39,57.16667,-166.56667,57.16667,-166.6,ATL,24022,5822,60,60,13-FEB-20,B,0,13-FEB-20,5,"OPILIO TANNER CRAB",M,307,2,94.65,110,9.91,13-JUL-20,15-JUL-20
2020,'24022005822000000006','24022005822000000065',513,1,NON PELAGIC,1,NO PROBLEM,33.36,A639,120,N,207,39,39,57.16667,-166.88333,57.2,-167.2,ATL,24022,5822,65,65,14-FEB-20,B,0,14-FEB-20,5,"OPILIO TANNER CRAB",M,582,1,91.48,57,17.14,13-JUL-20,15-JUL-20
2020,'24041000661000000003','24041000661000000112',513,1,NON PELAGIC,1,NO PROBLEM,22.47,A001,201,N,205.8,42,42,56.555,-165.67,56.58167,-166.00833,ATL,24041,661,112,112,24-FEB-20,B,0,24-FEB-20,5,"OPILIO TANNER CRAB",M,250,1,492.89,88,38.66,13-JUL-20,15-JUL-20
2020,'24041000661000000003','24041000661000000114',513,1,NON PELAGIC,1,NO PROBLEM,30.21,A001,201,N,187.8,42,42,56.55333,-165.60333,56.52833,-165.31167,ATL,24041,661,114,114,25-FEB-20,B,0,25-FEB-20,5,"OPILIO TANNER CRAB",M,308,2,276.53,195,82.74,13-JUL-20,15-JUL-20
2020,'23985002800000000001','23985002800000000012',521,1,NON PELAGIC,1,NO PROBLEM,18.14,A066,185,N,207,51,51,58.01167,-171.31833,57.95667,-171.32,ATL,23985,2800,12,146,15-MAR-20,B,0,15-MAR-20,5,"OPILIO TANNER CRAB",M,338,2,,107,29.53,13-JUL-20,15-JUL-20
2020,'23985002800000000001','23985002800000000018',521,1,NON PELAGIC,1,NO PROBLEM,33.27,A066,185,N,202.8,52,52,58.03667,-171.55333,58.02,-171.56,ATL,23985,2800,18,152,16-MAR-20,B,0,16-MAR-20,5,"OPILIO TANNER CRAB",M,378,4,,440,109.15,13-JUL-20,15-JUL-20
2020,'23985002800000000001','23985002800000000022',521,1,NON PELAGIC,1,NO PROBLEM,35.53,A066,185,N,156,52,52,58.065,-171.53,58.05667,-171.51833,ATL,23985,2800,22,156,17-MAR-20,B,0,17-MAR-20,5,"OPILIO TANNER CRAB",M,510,2,,139,49.49,13-JUL-20,15-JUL-20
2020,'24078001879000000009','24078001879000000159',521,1,NON PELAGIC,1,NO PROBLEM,11.25,A032,160,N,247.2,53,53,57.995,-171.455,57.81833,-171.29333,ATL,24078,1879,159,138,14-MAR-20,B,0,14-MAR-20,5,"OPILIO TANNER CRAB",F,239,2,,94,7.52,13-JUL-20,15-JUL-20
2020,'24078001879000000009','24078001879000000164',521,1,NON PELAGIC,1,NO PROBLEM,23.64,A032,160,N,94.2,53,53,57.85833,-171.41167,57.94167,-171.35167,ATL,24078,1879,164,143,15-MAR-20,B,0,15-MAR-20,5,"OPILIO TANNER CRAB",M,380,5,,311,77.79,13-JUL-20,15-JUL-20
2020,'24078001879000000009','24078001879000000165',521,1,NON PELAGIC,1,NO PROBLEM,28.05,A032,160,N,67.2,53,53,57.94667,-171.34333,57.895,-171.365,ATL,24078,1879,165,144,15-MAR-20,B,0,15-MAR-20,5,"OPILIO TANNER CRAB",M,259,1,,120,33.53,13-JUL-20,15-JUL-20
2020,'24078001879000000009','24078001879000000168',521,1,NON PELAGIC,1,NO PROBLEM,6.58,A032,160,N,259.8,52,52,57.94833,-171.32,57.72333,-171.125,ATL,24078,1879,168,147,16-MAR-20,B,0,16-MAR-20,5,"OPILIO TANNER CRAB",M,153,28,,1221,337.91,13-JUL-20,15-JUL-20
2020,'24078001879000000009','24078001879000000169',521,1,NON PELAGIC,1,NO PROBLEM,.83,A032,160,N,76.8,50,50,57.75667,-171.095,57.825,-171.09167,ATL,24078,1879,169,148,16-MAR-20,B,0,16-MAR-20,5,"OPILIO TANNER CRAB",M,137,17,,104,25.75,13-JUL-20,15-JUL-20
2020,'24041000661000000004','24041000661000000126',513,1,NON PELAGIC,1,NO PROBLEM,3.68,A001,201,N,147,39,39,57.11833,-166.51333,57.07667,-166.74,ATL,24041,661,126,126,02-MAR-20,B,0,02-MAR-20,5,"OPILIO TANNER CRAB",M,215,1,11.54,17,6.81,13-JUL-20,15-JUL-20
2020,'24041000661000000004','24041000661000000135',521,1,NON PELAGIC,1,NO PROBLEM,60.45,A001,201,N,123,50,50,57.7,-171.325,57.615,-171.195,ATL,24041,661,135,135,05-MAR-20,B,0,05-MAR-20,5,"OPILIO TANNER CRAB",M,845,2,3.43,143,40.77,13-JUL-20,15-JUL-20
2020,'24041000661000000003','24041000661000000079',513,1,NON PELAGIC,1,NO PROBLEM,25.17,A001,201,N,205.2,38,38,57.38333,-167.67167,57.32833,-167.33167,ATL,24041,661,79,79,17-FEB-20,B,0,17-FEB-20,5,"OPILIO TANNER CRAB",M,296,1,149.54,85,10.16,13-JUL-20,15-JUL-20
2018,'22937002134000000066','22937002134000004240',514,1,NON PELAGIC,5,OTHER PROBLEM,35.95,A110,219,N,298.8,34,34,58.715,-169.92667,58.51333,-169.49167,ATL,22937,2134,4240,873,21-SEP-18,B,0,21-SEP-18,5,"OPILIO TANNER CRAB",M,498,1,.1,72,7.21,13-JUL-20,15-JUL-20
2018,'22781005822000000057','22781005822000003510',524,1,NON PELAGIC,1,NO PROBLEM,7.23,A639,120,N,178.8,37,37,58.46667,-169.91667,58.46667,-170.21667,ATL,22781,5822,3510,801,24-AUG-18,B,0,24-AUG-18,5,"OPILIO TANNER CRAB",F,147,1,.04,49,1.96,13-JUL-20,15-JUL-20
2018,'22937002134000000065','22937002134000004090',524,1,NON PELAGIC,1,NO PROBLEM,7.57,A110,219,N,289.8,40,40,58.27833,-170.28667,58.57,-170.45,ATL,22937,2134,4090,814,07-SEP-18,B,0,07-SEP-18,5,"OPILIO TANNER CRAB",M,305,2,.15,50,3.72,13-JUL-20,15-JUL-20
2018,'22937002134000000065','22937002134000004100',524,1,NON PELAGIC,1,NO PROBLEM,21.97,A110,219,N,217.8,37,37,58.73333,-170.515,58.7,-170.08833,ATL,22937,2134,4100,817,07-SEP-18,B,0,07-SEP-18,5,"OPILIO TANNER CRAB",M,385,3,.32,171,18.25,13-JUL-20,15-JUL-20
2018,'22937002134000000065','22937002134000004092',524,1,NON PELAGIC,1,NO PROBLEM,16.91,A110,219,N,565.2,40,40,58.60833,-170.56,58.56833,-170.56833,ATL,22937,2134,4092,2060,07-SEP-18,B,0,07-SEP-18,5,"OPILIO TANNER CRAB",M,259,1,.3,65,19.6,13-JUL-20,15-JUL-20
2018,'22937002134000000065','22937002134000004098',524,1,NON PELAGIC,1,NO PROBLEM,25.71,A110,219,N,460.2,39,39,58.59,-170.69833,58.67,-170.53167,ATL,22937,2134,4098,2061,07-SEP-18,B,0,07-SEP-18,5,"OPILIO TANNER CRAB",M,409,1,.12,63,7.54,13-JUL-20,15-JUL-20
2018,'22781005822000000057','22781005822000003516',524,1,NON PELAGIC,1,NO PROBLEM,22.84,A639,120,N,184.2,37,37,58.46667,-169.81667,58.36667,-170.01667,ATL,22781,5822,3516,804,24-AUG-18,B,0,24-AUG-18,5,"OPILIO TANNER CRAB",M,552,7,.92,290,38.07,13-JUL-20,15-JUL-20
2018,'22937002134000000066','22937002134000004356',524,1,NON PELAGIC,1,NO PROBLEM,9.44,A110,219,N,361.2,40,40,58.61667,-170.56,58.27,-170.49333,ATL,22937,2134,4356,922,03-OCT-18,B,0,03-OCT-18,5,"OPILIO TANNER CRAB",M,211,6,.86,269,38.52,13-JUL-20,15-JUL-20
2018,'22937002134000000066','22937002134000004294',524,1,NON PELAGIC,1,NO PROBLEM,22.98,A110,219,N,298.2,38,38,59.375,-170.79667,59.09833,-170.6,ATL,22937,2134,4294,895,27-SEP-18,B,0,27-SEP-18,5,"OPILIO TANNER CRAB",M,368,7,.98,437,61.17,13-JUL-20,15-JUL-20
2018,'22937002134000000066','22937002134000004300',524,1,NON PELAGIC,1,NO PROBLEM,5.86,A110,219,N,295.2,38,38,58.49,-170.28167,58.76,-170.36333,ATL,22937,2134,4300,898,28-SEP-18,B,0,28-SEP-18,5,"OPILIO TANNER CRAB",M,202,6,1.08,174,31.29,13-JUL-20,15-JUL-20
2018,'22937002134000000065','22937002134000004166',524,1,NON PELAGIC,1,NO PROBLEM,21.46,A110,219,N,180,37,37,58.985,-170.64333,58.86,-170.35333,ATL,22937,2134,4166,841,13-SEP-18,B,0,13-SEP-18,5,"OPILIO TANNER CRAB",M,350,18,1.83,1104,112.28,13-JUL-20,15-JUL-20
